village_code,village_name,latitude,longitude,population,vulnerable_population,road_access,hospital_distance,shelter_capacity,available_water,food_stock,medical_capacity,rainfall,river_level,flood_history,building_damage,water_level,hazard_score,safe_capacity,capacity_ratio,relocation_score,risk_level,capacity_status,relocation_priority
160853,Dilshadpur,25.515486,81.778407,37,44,0,15.0,100,5000,20000,0,158.3846,7.0238,1,5,3.0605,95.0086,2290.0,0.0162,65.0394,CRITICAL,SAFE,HIGH
160853,Dilshadpur,25.515486,81.778407,37,44,0,15.0,100,5000,20000,0,166.4872,2.5131,2,3,0.5522,77.2766,2290.0,0.0162,46.9359,CRITICAL,SAFE,MEDIUM
160855,Rasulpur Chandi,25.518748,81.766413,931,195,2,13.0,1450,20000,5000,0,394.1215,2.4942,3,2,3.2625,61.2394,2080.0,0.4476,33.9456,MEDIUM,SAFE,MEDIUM
160855,Rasulpur Chandi,25.518748,81.766413,931,195,2,13.0,1450,20000,5000,0,51.8716,3.3082,0,3,6.7399,36.2181,2080.0,0.4476,29.0862,LOW,SAFE,LOW
160855,Rasulpur Chandi,25.518748,81.766413,931,195,2,13.0,1450,20000,5000,0,137.0581,8.7819,5,1,8.2931,70.0297,2080.0,0.4476,44.5046,HIGH,SAFE,MEDIUM
160855,Rasulpur Chandi,25.518748,81.766413,931,195,2,13.0,1450,20000,5000,0,62.3923,5.3065,1,5,3.1169,52.2553,2080.0,0.4476,38.7067,LOW,SAFE,MEDIUM
160855,Rasulpur Chandi,25.518748,81.766413,931,195,2,13.0,1450,20000,5000,0,393.6938,4.5614,1,4,4.1861,79.2803,2080.0,0.4476,44.7127,CRITICAL,SAFE,MEDIUM
160856,Kureser Uperhar,25.516253,81.753037,2810,986,2,7.0,4670,20000,5000,0,229.715,7.0049,0,1,3.1388,51.9904,3368.0,0.8343,37.2979,LOW,STRESSED,MEDIUM
160856,Kureser Uperhar,25.516253,81.753037,2810,986,2,7.0,4670,20000,5000,0,395.7805,9.0057,3,1,1.9517,81.1751,3368.0,0.8343,48.0403,CRITICAL,STRESSED,MEDIUM
160856,Kureser Uperhar,25.516253,81.753037,2810,986,2,7.0,4670,20000,5000,0,197.0276,5.3486,2,3,3.614,58.7137,3368.0,0.8343,44.8588,MEDIUM,STRESSED,MEDIUM
160856,Kureser Uperhar,25.516253,81.753037,2810,986,2,7.0,4670,20000,5000,0,131.2932,5.0859,0,5,9.033,68.686,3368.0,0.8343,49.2621,HIGH,STRESSED,MEDIUM
160856,Kureser Uperhar,25.516253,81.753037,2810,986,2,7.0,4670,20000,5000,0,205.1588,8.8265,5,3,9.7024,85.8412,3368.0,0.8343,54.5802,CRITICAL,STRESSED,MEDIUM
160859,Jalalpur Juda,25.501615,81.759603,212,146,0,15.0,410,5000,20000,0,111.7664,2.1849,3,4,2.7864,66.3808,2414.0,0.0878,43.3399,HIGH,SAFE,MEDIUM
160859,Jalalpur Juda,25.501615,81.759603,212,146,0,15.0,410,5000,20000,0,330.2844,3.5714,4,5,9.6993,99.4675,2414.0,0.0878,61.5818,CRITICAL,SAFE,HIGH
160859,Jalalpur Juda,25.501615,81.759603,212,146,0,15.0,410,5000,20000,0,149.8193,8.1796,2,2,3.3748,72.3225,2414.0,0.0878,50.3661,HIGH,SAFE,MEDIUM
160859,Jalalpur Juda,25.501615,81.759603,212,146,0,15.0,410,5000,20000,0,135.0597,9.8967,0,5,5.2007,91.5155,2414.0,0.0878,58.488,CRITICAL,SAFE,MEDIUM
160859,Jalalpur Juda,25.501615,81.759603,212,146,0,15.0,410,5000,20000,0,300.6705,6.6113,1,1,0.5351,61.3043,2414.0,0.0878,37.5401,MEDIUM,SAFE,MEDIUM
160860,Kakra,25.500782,81.768286,1032,258,0,15.0,1500,5000,20000,0,106.148,5.989,4,0,2.9395,51.947,2850.0,0.3621,33.1088,LOW,SAFE,MEDIUM
160860,Kakra,25.500782,81.768286,1032,258,0,15.0,1500,5000,20000,0,369.809,8.0723,4,4,4.663,94.6158,2850.0,0.3621,54.2562,CRITICAL,SAFE,MEDIUM
160860,Kakra,25.500782,81.768286,1032,258,0,15.0,1500,5000,20000,0,194.9061,4.8699,0,5,9.9956,69.7483,2850.0,0.3621,49.4343,HIGH,SAFE,MEDIUM
160860,Kakra,25.500782,81.768286,1032,258,0,15.0,1500,5000,20000,0,331.0212,2.5364,4,5,2.0445,86.0089,2850.0,0.3621,43.394,CRITICAL,SAFE,MEDIUM
160860,Kakra,25.500782,81.768286,1032,258,0,15.0,1500,5000,20000,0,246.0517,9.1955,1,3,5.0128,65.0211,2850.0,0.3621,45.3068,HIGH,SAFE,MEDIUM
160862,Chaphri Uperhar,25.508857,81.795225,2474,919,0,15.0,3650,5000,20000,0,335.6722,2.4461,2,2,4.4904,65.208,3710.0,0.6668,44.9347,HIGH,SAFE,MEDIUM
160862,Chaphri Uperhar,25.508857,81.795225,2474,919,0,15.0,3650,5000,20000,0,243.3278,3.5294,5,3,3.7975,77.2352,3710.0,0.6668,53.3553,CRITICAL,SAFE,MEDIUM
160862,Chaphri Uperhar,25.508857,81.795225,2474,919,0,15.0,3650,5000,20000,0,300.3079,2.1294,0,0,2.3693,46.8225,3710.0,0.6668,39.6076,LOW,SAFE,MEDIUM
160862,Chaphri Uperhar,25.508857,81.795225,2474,919,0,15.0,3650,5000,20000,0,371.6579,4.4859,1,5,0.1916,81.3592,3710.0,0.6668,56.2196,CRITICAL,SAFE,MEDIUM
160862,Chaphri Uperhar,25.508857,81.795225,2474,919,0,15.0,3650,5000,20000,0,310.0976,3.1098,2,0,3.3221,60.5621,3710.0,0.6668,44.9042,MEDIUM,SAFE,MEDIUM
160863,Sarai Jado,25.569335,81.803613,1065,273,2,12.0,1890,20000,20000,0,261.3534,2.7308,3,1,6.1962,55.2299,3756.0,0.2835,40.1221,MEDIUM,SAFE,MEDIUM
160863,Sarai Jado,25.569335,81.803613,1065,273,2,12.0,1890,20000,20000,0,140.1653,9.2164,3,1,4.5562,58.71,3756.0,0.2835,39.347,MEDIUM,SAFE,MEDIUM
160863,Sarai Jado,25.569335,81.803613,1065,273,2,12.0,1890,20000,20000,0,138.7544,4.9208,2,1,2.7813,40.6422,3756.0,0.2835,23.3713,LOW,SAFE,LOW
160863,Sarai Jado,25.569335,81.803613,1065,273,2,12.0,1890,20000,20000,0,339.8137,1.8009,0,3,1.8573,54.8339,3756.0,0.2835,32.7069,MEDIUM,SAFE,MEDIUM
160863,Sarai Jado,25.569335,81.803613,1065,273,2,12.0,1890,20000,20000,0,24.7234,1.8312,3,5,4.4878,54.3885,3756.0,0.2835,37.9335,MEDIUM,SAFE,MEDIUM
160864,Rampur,25.562191,81.8044,1446,458,2,13.0,2330,20000,20000,0,109.2162,2.5947,4,2,7.5705,57.1277,3932.0,0.3678,33.12,MEDIUM,SAFE,MEDIUM
160864,Rampur,25.562191,81.8044,1446,458,2,13.0,2330,20000,20000,0,164.479,4.6217,1,3,7.5746,51.6153,3932.0,0.3678,32.0794,LOW,SAFE,MEDIUM
160864,Rampur,25.562191,81.8044,1446,458,2,13.0,2330,20000,20000,0,42.8229,4.9605,1,5,9.4022,63.244,3932.0,0.3678,43.2501,MEDIUM,SAFE,MEDIUM
160864,Rampur,25.562191,81.8044,1446,458,2,13.0,2330,20000,20000,0,328.9979,2.5601,4,0,1.1692,55.8766,3932.0,0.3678,32.7594,MEDIUM,SAFE,MEDIUM
160864,Rampur,25.562191,81.8044,1446,458,2,13.0,2330,20000,20000,0,54.8358,7.6049,0,4,5.8361,46.3826,3932.0,0.3678,30.0938,LOW,SAFE,MEDIUM
160865,Rasulpur Chandhan,25.557178,81.80065,545,168,2,13.0,930,20000,5000,0,18.0997,2.9612,3,2,9.3155,47.1166,1872.0,0.2911,35.8278,LOW,SAFE,MEDIUM
160865,Rasulpur Chandhan,25.557178,81.80065,545,168,2,13.0,930,20000,5000,0,262.8122,9.0855,1,1,3.2679,57.1241,1872.0,0.2911,33.7819,MEDIUM,SAFE,MEDIUM
160865,Rasulpur Chandhan,25.557178,81.80065,545,168,2,13.0,930,20000,5000,0,230.743,5.1758,2,4,5.8508,70.2632,1872.0,0.2911,41.7339,HIGH,SAFE,MEDIUM
160865,Rasulpur Chandhan,25.557178,81.80065,545,168,2,13.0,930,20000,5000,0,313.4,7.2973,2,5,8.6347,88.9388,1872.0,0.2911,50.6011,CRITICAL,SAFE,MEDIUM
160865,Rasulpur Chandhan,25.557178,81.80065,545,168,2,13.0,930,20000,5000,0,315.7969,7.7334,4,4,8.1874,90.5403,1872.0,0.2911,52.4501,CRITICAL,SAFE,MEDIUM
160866,Tikri,25.548682,81.795207,3161,1838,2,11.0,5640,40000,20000,0,139.0075,1.4531,3,0,6.9201,38.899,6256.0,0.5053,31.4626,LOW,SAFE,MEDIUM
160866,Tikri,25.548682,81.795207,3161,1838,2,11.0,5640,40000,20000,0,245.5881,3.2757,1,5,8.9774,74.6639,6256.0,0.5053,52.4245,HIGH,SAFE,MEDIUM
160866,Tikri,25.548682,81.795207,3161,1838,2,11.0,5640,40000,20000,0,358.3537,8.1454,5,0,3.2818,73.1009,6256.0,0.5053,36.439,HIGH,SAFE,MEDIUM
160866,Tikri,25.548682,81.795207,3161,1838,2,11.0,5640,40000,20000,0,336.3635,2.9911,4,5,7.6188,89.6996,6256.0,0.5053,60.3501,CRITICAL,SAFE,HIGH
160866,Tikri,25.548682,81.795207,3161,1838,2,11.0,5640,40000,20000,0,81.6987,1.1508,4,5,0.7657,70.2706,6256.0,0.5053,43.8805,HIGH,SAFE,MEDIUM
160867,Hathga,25.545547,81.811248,5967,1953,2,10.0,10500,40000,20000,0,374.8436,3.8062,5,5,6.5416,88.6702,8200.0,0.7277,58.562,CRITICAL,SAFE,MEDIUM
160867,Hathga,25.545547,81.811248,5967,1953,2,10.0,10500,40000,20000,0,371.2407,8.6038,3,2,7.7357,82.6373,8200.0,0.7277,49.6358,CRITICAL,SAFE,MEDIUM
160867,Hathga,25.545547,81.811248,5967,1953,2,10.0,10500,40000,20000,0,259.2944,3.0833,2,1,8.3364,56.1981,8200.0,0.7277,42.3414,MEDIUM,SAFE,MEDIUM
160867,Hathga,25.545547,81.811248,5967,1953,2,10.0,10500,40000,20000,0,149.3832,3.298,0,2,3.549,45.8345,8200.0,0.7277,31.8371,LOW,SAFE,MEDIUM
160867,Hathga,25.545547,81.811248,5967,1953,2,10.0,10500,40000,20000,0,263.2639,1.631,5,3,5.5633,69.363,8200.0,0.7277,43.7079,HIGH,SAFE,MEDIUM
160868,Mahru Dih,25.546855,81.821903,1198,293,2,10.0,1980,20000,5000,0,207.3105,7.391,2,5,3.1769,75.975,2292.0,0.5227,44.5896,CRITICAL,SAFE,MEDIUM
160868,Mahru Dih,25.546855,81.821903,1198,293,2,10.0,1980,20000,5000,0,20.0858,5.1815,1,4,6.2982,53.917,2292.0,0.5227,35.3521,MEDIUM,SAFE,MEDIUM
160868,Mahru Dih,25.546855,81.821903,1198,293,2,10.0,1980,20000,5000,0,212.5176,7.0969,4,3,4.439,72.6725,2292.0,0.5227,45.3327,HIGH,SAFE,MEDIUM
160868,Mahru Dih,25.546855,81.821903,1198,293,2,10.0,1980,20000,5000,0,3.2236,9.4886,4,5,1.0761,67.1978,2292.0,0.5227,46.78,HIGH,SAFE,MEDIUM
160868,Mahru Dih,25.546855,81.821903,1198,293,2,10.0,1980,20000,5000,0,173.5082,3.2455,1,0,3.0847,25.2084,2292.0,0.5227,23.0292,LOW,SAFE,LOW
160869,Malak Herher Uperhar,25.540775,81.826994,6227,1890,2,8.0,10350,25000,20000,0,15.7078,3.448,2,2,9.7835,42.3501,7390.0,0.8426,36.4238,LOW,STRESSED,MEDIUM
160869,Malak Herher Uperhar,25.540775,81.826994,6227,1890,2,8.0,10350,25000,20000,0,291.3483,4.1123,5,5,4.4057,85.1102,7390.0,0.8426,51.0177,CRITICAL,STRESSED,MEDIUM
160869,Malak Herher Uperhar,25.540775,81.826994,6227,1890,2,8.0,10350,25000,20000,0,247.7374,5.0896,1,2,9.9762,58.8932,7390.0,0.8426,37.7376,MEDIUM,STRESSED,MEDIUM
160869,Malak Herher Uperhar,25.540775,81.826994,6227,1890,2,8.0,10350,25000,20000,0,172.3936,3.7404,0,1,6.2275,35.6482,7390.0,0.8426,27.5094,LOW,STRESSED,LOW
160869,Malak Herher Uperhar,25.540775,81.826994,6227,1890,2,8.0,10350,25000,20000,0,218.5834,4.7547,3,1,1.7094,57.4673,7390.0,0.8426,36.7653,MEDIUM,STRESSED,MEDIUM
160871,Mohammdpur Hathga,25.531526,81.813966,4862,1327,2,12.0,8250,10000,20000,0,359.1859,1.7571,1,5,1.0025,62.5837,5800.0,0.8383,44.9939,MEDIUM,STRESSED,MEDIUM
160871,Mohammdpur Hathga,25.531526,81.813966,4862,1327,2,12.0,8250,10000,20000,0,93.5251,1.2134,4,5,9.7469,65.352,5800.0,0.8383,45.7325,HIGH,STRESSED,MEDIUM
160871,Mohammdpur Hathga,25.531526,81.813966,4862,1327,2,12.0,8250,10000,20000,0,347.3638,9.3382,1,1,0.5062,61.2274,5800.0,0.8383,37.7344,MEDIUM,STRESSED,MEDIUM
160871,Mohammdpur Hathga,25.531526,81.813966,4862,1327,2,12.0,8250,10000,20000,0,157.158,1.2579,1,5,7.8162,53.3812,5800.0,0.8383,39.547,MEDIUM,STRESSED,MEDIUM
160871,Mohammdpur Hathga,25.531526,81.813966,4862,1327,2,12.0,8250,10000,20000,0,279.0865,4.277,3,5,5.442,82.3924,5800.0,0.8383,49.9307,CRITICAL,STRESSED,MEDIUM
160874,Akbarpur Urf Gangaganj,25.537306,81.79945,2913,797,2,12.0,4560,20000,5000,0,108.5968,9.1382,5,3,4.2612,74.0834,3324.0,0.8764,49.1764,HIGH,STRESSED,MEDIUM
160874,Akbarpur Urf Gangaganj,25.537306,81.79945,2913,797,2,12.0,4560,20000,5000,0,89.7274,3.0347,4,4,0.8992,50.6028,3324.0,0.8764,41.1055,LOW,STRESSED,MEDIUM
160874,Akbarpur Urf Gangaganj,25.537306,81.79945,2913,797,2,12.0,4560,20000,5000,0,111.8984,3.988,4,3,4.9254,51.2371,3324.0,0.8764,36.7673,LOW,STRESSED,MEDIUM
160874,Akbarpur Urf Gangaganj,25.537306,81.79945,2913,797,2,12.0,4560,20000,5000,0,157.8289,5.7695,2,4,5.72,66.2018,3324.0,0.8764,48.1212,HIGH,STRESSED,MEDIUM
160874,Akbarpur Urf Gangaganj,25.537306,81.79945,2913,797,2,12.0,4560,20000,5000,0,61.56,2.3432,5,3,4.0772,54.7397,3324.0,0.8764,39.7154,MEDIUM,STRESSED,MEDIUM
160875,Fatoohpur Uperhar,25.528304,81.798495,1510,650,2,13.0,2600,30000,20000,0,330.9426,6.2635,2,1,1.9344,56.9229,4540.0,0.3326,37.6638,MEDIUM,SAFE,MEDIUM
160875,Fatoohpur Uperhar,25.528304,81.798495,1510,650,2,13.0,2600,30000,20000,0,354.4344,9.0612,3,0,2.2999,63.0471,4540.0,0.3326,35.3726,MEDIUM,SAFE,MEDIUM
160875,Fatoohpur Uperhar,25.528304,81.798495,1510,650,2,13.0,2600,30000,20000,0,268.9535,8.4346,0,3,1.0559,63.5201,4540.0,0.3326,38.6336,MEDIUM,SAFE,MEDIUM
160875,Fatoohpur Uperhar,25.528304,81.798495,1510,650,2,13.0,2600,30000,20000,0,214.0609,1.7382,3,4,9.8976,71.1179,4540.0,0.3326,44.607,HIGH,SAFE,MEDIUM
160875,Fatoohpur Uperhar,25.528304,81.798495,1510,650,2,13.0,2600,30000,20000,0,201.8476,2.0555,1,5,3.5181,61.8511,4540.0,0.3326,46.5278,MEDIUM,SAFE,MEDIUM
160876,Chack Shah Hamid,25.527726,81.804245,376,322,2,13.0,650,10000,20000,0,255.1607,9.8666,1,2,4.1119,68.0655,2760.0,0.1362,43.4088,HIGH,SAFE,MEDIUM
160876,Chack Shah Hamid,25.527726,81.804245,376,322,2,13.0,650,10000,20000,0,225.6927,8.6552,5,4,4.2962,94.328,2760.0,0.1362,57.136,CRITICAL,SAFE,MEDIUM
160876,Chack Shah Hamid,25.527726,81.804245,376,322,2,13.0,650,10000,20000,0,39.8186,6.4287,1,3,0.4014,49.8636,2760.0,0.1362,36.5229,LOW,SAFE,MEDIUM
160876,Chack Shah Hamid,25.527726,81.804245,376,322,2,13.0,650,10000,20000,0,306.1453,3.2772,3,3,0.6101,73.4716,2760.0,0.1362,47.2348,HIGH,SAFE,MEDIUM
160876,Chack Shah Hamid,25.527726,81.804245,376,322,2,13.0,650,10000,20000,0,385.5293,2.2157,2,1,8.8958,69.6445,2760.0,0.1362,45.5579,HIGH,SAFE,MEDIUM
160879,Malikpur,25.518241,81.813781,749,352,2,17.0,1190,30000,20000,0,7.3545,5.1766,1,0,6.2533,29.0244,3976.0,0.1884,25.9361,LOW,SAFE,LOW
160879,Malikpur,25.518241,81.813781,749,352,2,17.0,1190,30000,20000,0,23.9773,2.1788,5,0,8.4945,44.6048,3976.0,0.1884,24.2541,LOW,SAFE,LOW
160879,Malikpur,25.518241,81.813781,749,352,2,17.0,1190,30000,20000,0,371.5438,3.9877,3,1,0.1368,63.3348,3976.0,0.1884,36.0362,MEDIUM,SAFE,MEDIUM
160879,Malikpur,25.518241,81.813781,749,352,2,17.0,1190,30000,20000,0,11.1409,6.6824,0,2,5.4815,38.5976,3976.0,0.1884,26.8318,LOW,SAFE,LOW
160879,Malikpur,25.518241,81.813781,749,352,2,17.0,1190,30000,20000,0,265.5298,9.6877,4,3,5.9202,90.1767,3976.0,0.1884,44.8637,CRITICAL,SAFE,MEDIUM
160880,Akodhi,25.734093,81.759529,1280,615,2,28.0,2100,20000,5000,0,335.9281,2.1474,1,1,4.0659,56.7299,2340.0,0.547,37.9861,MEDIUM,SAFE,MEDIUM
160880,Akodhi,25.734093,81.759529,1280,615,2,28.0,2100,20000,5000,0,117.3414,5.7292,4,3,6.0548,73.2179,2340.0,0.547,47.7862,HIGH,SAFE,MEDIUM
160880,Akodhi,25.734093,81.759529,1280,615,2,28.0,2100,20000,5000,0,245.7943,6.2308,4,2,0.8167,69.2295,2340.0,0.547,47.0039,HIGH,SAFE,MEDIUM
160880,Akodhi,25.734093,81.759529,1280,615,2,28.0,2100,20000,5000,0,51.1099,4.9813,5,5,6.8463,77.7179,2340.0,0.547,43.7124,CRITICAL,SAFE,MEDIUM
160880,Akodhi,25.734093,81.759529,1280,615,2,28.0,2100,20000,5000,0,127.3048,9.0484,2,5,1.1822,69.0462,2340.0,0.547,46.1176,HIGH,SAFE,MEDIUM
160881,Chetpur Lakhni,25.741343,81.771935,459,147,2,22.0,800,20000,5000,0,5.159,5.8627,4,2,8.2361,55.446,1820.0,0.2522,38.5363,MEDIUM,SAFE,MEDIUM
160881,Chetpur Lakhni,25.741343,81.771935,459,147,2,22.0,800,20000,5000,0,324.9032,4.4564,1,4,9.8884,73.6131,1820.0,0.2522,41.4057,HIGH,SAFE,MEDIUM
160881,Chetpur Lakhni,25.741343,81.771935,459,147,2,22.0,800,20000,5000,0,192.019,2.2421,2,5,4.441,69.2078,1820.0,0.2522,43.5928,HIGH,SAFE,MEDIUM
160881,Chetpur Lakhni,25.741343,81.771935,459,147,2,22.0,800,20000,5000,0,398.2276,6.2444,0,1,4.7646,60.2414,1820.0,0.2522,29.7933,MEDIUM,SAFE,LOW
160881,Chetpur Lakhni,25.741343,81.771935,459,147,2,22.0,800,20000,5000,0,343.8226,6.3307,2,0,6.324,62.2438,1820.0,0.2522,32.9272,MEDIUM,SAFE,MEDIUM
160882,Achlupur,25.731095,81.772383,1313,409,2,29.0,2320,20000,5000,0,277.3689,7.3055,0,3,4.2594,66.5211,2428.0,0.5408,46.9437,HIGH,SAFE,MEDIUM
160882,Achlupur,25.731095,81.772383,1313,409,2,29.0,2320,20000,5000,0,306.9995,3.7678,4,4,8.4996,83.0059,2428.0,0.5408,51.5871,CRITICAL,SAFE,MEDIUM
160882,Achlupur,25.731095,81.772383,1313,409,2,29.0,2320,20000,5000,0,385.392,1.9724,1,2,2.7785,61.4481,2428.0,0.5408,43.8608,MEDIUM,SAFE,MEDIUM
160882,Achlupur,25.731095,81.772383,1313,409,2,29.0,2320,20000,5000,0,332.9669,9.7793,5,2,6.3777,97.9222,2428.0,0.5408,55.6852,CRITICAL,SAFE,MEDIUM
160882,Achlupur,25.731095,81.772383,1313,409,2,29.0,2320,20000,5000,0,100.9248,3.7699,1,3,8.9794,53.5989,2428.0,0.5408,43.5242,MEDIUM,SAFE,MEDIUM
160883,Dewapur,25.722698,81.779875,2678,1033,2,26.0,4520,10000,5000,0,292.0887,4.2834,2,4,9.9657,82.7966,2808.0,0.9537,59.7803,CRITICAL,STRESSED,MEDIUM
160883,Dewapur,25.722698,81.779875,2678,1033,2,26.0,4520,10000,5000,0,134.9211,9.4742,4,5,7.3239,85.6462,2808.0,0.9537,61.6258,CRITICAL,STRESSED,HIGH
160883,Dewapur,25.722698,81.779875,2678,1033,2,26.0,4520,10000,5000,0,386.619,6.6531,0,5,3.0724,83.9622,2808.0,0.9537,50.9555,CRITICAL,STRESSED,MEDIUM
160883,Dewapur,25.722698,81.779875,2678,1033,2,26.0,4520,10000,5000,0,316.0059,3.8618,2,0,3.7784,52.7917,2808.0,0.9537,38.5013,LOW,STRESSED,MEDIUM
160883,Dewapur,25.722698,81.779875,2678,1033,2,26.0,4520,10000,5000,0,202.3727,2.4573,5,3,9.9775,67.1249,2808.0,0.9537,48.2094,HIGH,STRESSED,MEDIUM
160884,Aruwahw,25.717378,81.76855,3496,1710,2,20.0,6030,20000,20000,0,160.2817,2.0363,0,2,0.0019,43.9316,5412.0,0.646,39.8143,LOW,SAFE,MEDIUM
160884,Aruwahw,25.717378,81.76855,3496,1710,2,20.0,6030,20000,20000,0,182.9772,4.5725,0,1,7.3049,45.7688,5412.0,0.646,35.8567,LOW,SAFE,MEDIUM
160884,Aruwahw,25.717378,81.76855,3496,1710,2,20.0,6030,20000,20000,0,72.2073,3.3622,4,1,4.0146,45.6037,5412.0,0.646,34.9571,LOW,SAFE,MEDIUM
160884,Aruwahw,25.717378,81.76855,3496,1710,2,20.0,6030,20000,20000,0,156.697,2.4639,0,3,2.0883,45.8743,5412.0,0.646,35.6253,LOW,SAFE,MEDIUM
160884,Aruwahw,25.717378,81.76855,3496,1710,2,20.0,6030,20000,20000,0,238.0919,8.8472,2,4,2.5426,78.9666,5412.0,0.646,46.4396,CRITICAL,SAFE,MEDIUM
160885,Bahadurpur,25.725194,81.753398,1607,666,2,27.0,3000,20000,5000,0,271.3568,6.3349,0,1,1.7209,51.3594,2700.0,0.5952,39.9005,LOW,SAFE,MEDIUM
160885,Bahadurpur,25.725194,81.753398,1607,666,2,27.0,3000,20000,5000,0,347.9751,4.3439,4,0,5.2366,65.6967,2700.0,0.5952,36.5282,HIGH,SAFE,MEDIUM
160885,Bahadurpur,25.725194,81.753398,1607,666,2,27.0,3000,20000,5000,0,200.9964,2.8069,5,2,7.9141,68.6677,2700.0,0.5952,48.3685,HIGH,SAFE,MEDIUM
160885,Bahadurpur,25.725194,81.753398,1607,666,2,27.0,3000,20000,5000,0,122.7889,2.7568,4,0,3.231,51.1091,2700.0,0.5952,31.3816,LOW,SAFE,MEDIUM
160885,Bahadurpur,25.725194,81.753398,1607,666,2,27.0,3000,20000,5000,0,320.6737,5.2257,1,5,9.3594,82.9601,2700.0,0.5952,61.5329,CRITICAL,SAFE,HIGH
160886,Mukundpur,25.701426,81.753909,5150,1702,2,20.0,9930,40000,20000,1,323.87,9.5548,2,0,8.7387,61.0228,7973.5,0.6459,42.6207,MEDIUM,SAFE,MEDIUM
160886,Mukundpur,25.701426,81.753909,5150,1702,2,20.0,9930,40000,20000,1,244.151,1.217,3,5,1.271,66.9163,7973.5,0.6459,41.4338,HIGH,SAFE,MEDIUM
160886,Mukundpur,25.701426,81.753909,5150,1702,2,20.0,9930,40000,20000,1,300.8515,9.1498,3,2,1.9689,67.9461,7973.5,0.6459,42.2798,HIGH,SAFE,MEDIUM
160886,Mukundpur,25.701426,81.753909,5150,1702,2,20.0,9930,40000,20000,1,105.7887,5.5319,5,1,8.2593,65.8316,7973.5,0.6459,44.5347,HIGH,SAFE,MEDIUM
160886,Mukundpur,25.701426,81.753909,5150,1702,2,20.0,9930,40000,20000,1,239.4252,4.7273,5,3,4.1512,75.1126,7973.5,0.6459,46.4945,HIGH,SAFE,MEDIUM
160887,Kalyanpur,25.742548,81.793143,7184,3117,0,15.0,11180,5000,20000,0,8.4084,8.3765,4,4,7.6369,71.0206,6722.0,1.0687,54.4098,HIGH,OVER_CAPACITY,MEDIUM
160887,Kalyanpur,25.742548,81.793143,7184,3117,0,15.0,11180,5000,20000,0,266.6088,1.721,4,2,1.6337,65.1801,6722.0,1.0687,46.5315,HIGH,OVER_CAPACITY,MEDIUM
160887,Kalyanpur,25.742548,81.793143,7184,3117,0,15.0,11180,5000,20000,0,154.6828,1.4604,5,4,9.5242,78.8482,6722.0,1.0687,59.3409,CRITICAL,OVER_CAPACITY,MEDIUM
160887,Kalyanpur,25.742548,81.793143,7184,3117,0,15.0,11180,5000,20000,0,77.6651,5.2699,2,4,0.2581,65.0226,6722.0,1.0687,58.0212,HIGH,OVER_CAPACITY,MEDIUM
160887,Kalyanpur,25.742548,81.793143,7184,3117,0,15.0,11180,5000,20000,0,397.8328,2.8166,5,4,1.1354,82.1872,6722.0,1.0687,60.9088,CRITICAL,OVER_CAPACITY,HIGH
160888,Unchdih,25.739581,81.815428,2595,917,2,18.0,4450,20000,20000,0,132.1566,6.3029,0,0,9.3693,43.8943,4780.0,0.5429,35.7783,LOW,SAFE,MEDIUM
160888,Unchdih,25.739581,81.815428,2595,917,2,18.0,4450,20000,20000,0,66.4299,1.532,5,4,9.4898,65.0683,4780.0,0.5429,41.8924,HIGH,SAFE,MEDIUM
160888,Unchdih,25.739581,81.815428,2595,917,2,18.0,4450,20000,20000,0,221.8927,1.6908,3,0,0.5542,46.0354,4780.0,0.5429,28.8966,LOW,SAFE,LOW
160888,Unchdih,25.739581,81.815428,2595,917,2,18.0,4450,20000,20000,0,165.4715,6.8768,3,0,0.2222,47.4628,4780.0,0.5429,33.0426,LOW,SAFE,MEDIUM
160888,Unchdih,25.739581,81.815428,2595,917,2,18.0,4450,20000,20000,0,385.2636,2.0328,4,4,1.695,80.0753,4780.0,0.5429,47.4001,CRITICAL,SAFE,MEDIUM
160889,Madipur,25.73489,81.807639,598,321,2,27.0,900,10000,5000,0,83.1134,6.2893,4,1,3.3199,55.274,1360.0,0.4397,43.4296,MEDIUM,SAFE,MEDIUM
160889,Madipur,25.73489,81.807639,598,321,2,27.0,900,10000,5000,0,251.0982,6.8271,2,2,3.2492,67.6211,1360.0,0.4397,45.1464,HIGH,SAFE,MEDIUM
160889,Madipur,25.73489,81.807639,598,321,2,27.0,900,10000,5000,0,292.0973,5.4088,0,2,7.3968,62.8764,1360.0,0.4397,44.2673,MEDIUM,SAFE,MEDIUM
160889,Madipur,25.73489,81.807639,598,321,2,27.0,900,10000,5000,0,77.9094,8.2942,3,3,7.3156,71.7504,1360.0,0.4397,41.8088,HIGH,SAFE,MEDIUM
160889,Madipur,25.73489,81.807639,598,321,2,27.0,900,10000,5000,0,27.1893,2.631,4,1,8.9014,48.436,1360.0,0.4397,43.9817,LOW,SAFE,MEDIUM
160890,Umariasari,25.724923,81.794471,2272,858,2,15.0,3840,10000,5000,0,270.3045,6.5675,3,5,0.5918,85.1804,2536.0,0.8959,57.243,CRITICAL,STRESSED,MEDIUM
160890,Umariasari,25.724923,81.794471,2272,858,2,15.0,3840,10000,5000,0,397.6327,1.0997,5,4,4.3405,84.4374,2536.0,0.8959,51.9796,CRITICAL,STRESSED,MEDIUM
