village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km,vulnerability_score_100,vulnerability_category
161398,Chaq Hafiz Badruddin Urf Konar,1222,183,193,176,0,35.38,34.53928773318259,0.1579378068739771,0.144026186579378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0,42.711844370065776,Medium
161399,Sarai Wirindawan Urfchaq Jani,306,39,52,49,0,17.88,17.114093959731544,0.1699346405228758,0.1601307189542483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,44.0,10.0,42.43575292372604,Medium
161400,Agahua,1425,239,208,206,0,128.4,11.098130841121495,0.1459649122807017,0.1445614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0,41.391439770332816,Medium
161401,Sarai Khundmir,870,121,142,227,0,67.36,12.915676959619953,0.1632183908045977,0.260919540229885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,43.0,,45.89890513346931,Medium
161402,Mubrakpur,2601,430,376,818,0,300.49,8.655862091916536,0.144559784698193,0.3144944252210688,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,48.0,12.0,41.26519230692118,Medium
161403,Kapsa,5166,786,847,1236,0,526.73,9.807681354773791,0.1639566395663956,0.2392566782810685,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,50.0,,44.85160503908167,Medium
161404,Rajepur,1848,245,309,413,0,231.05,7.998268772992858,0.1672077922077922,0.2234848484848484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,32.0,,44.79587792762761,Medium
161405,Rajepur Mai Sarai Aerjani,792,131,174,350,0,141.86,5.582969124488932,0.2196969696969697,0.4419191919191919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,30.0,,47.36340852022413,Medium
161406,Sarai Aerjani,512,85,92,0,0,31.97,16.015014075695966,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,30.0,,47.715824587697966,Medium
161407,Sarai Aziz Urf Azizpur,1200,175,187,295,0,74.82,16.03849238171612,0.1558333333333333,0.2458333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,30.0,12.0,44.896998342439694,Medium
161408,Sehunadeeh,2765,418,525,580,0,382.74,7.224225322673355,0.189873417721519,0.2097649186256781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,45.0,10.0,35.37541859252056,Medium
161409,Sarai Jaina,89,15,11,0,0,12.2,7.2950819672131155,0.1235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,13.0,42.341170241786536,Medium
161410,Raini,2191,348,366,1098,0,241.42,9.07547013503438,0.1670470104974897,0.5011410314924692,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,47.0,11.0,46.22362961152599,Medium
161411,Sarai Daud Urf Dhaqpura,1040,169,155,495,0,90.13,11.538888272495283,0.1490384615384615,0.4759615384615384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,39.0,,34.82543741238986,Medium
161412,Aalemau,652,103,114,271,0,146.56,4.448689956331878,0.1748466257668711,0.4156441717791411,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,38.0,,35.00654852461832,Medium
161413,Chaq Sultan Mohammad Urf Nusar,523,83,81,37,0,126.35,4.139295607439652,0.1548757170172084,0.0707456978967495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,37.0,10.0,34.33687334987627,Medium
161414,Mehdipur Urf Poore Indra,569,93,106,307,0,50.19,11.336919705120543,0.1862917398945518,0.539543057996485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,37.91930513614125,Medium
161415,Sonkhari,287,40,46,89,0,21.6,13.287037037037036,0.1602787456445993,0.3101045296167247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,37.0,9.0,36.07191094861929,Medium
161416,Chaq Shahabuddin Urf Chitha,141,15,19,0,0,56.68,2.4876499647141848,0.1347517730496454,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,39.0,,44.97817799893715,Medium
161417,Mailhan,2941,439,486,759,0,203.58,14.44640927399548,0.1652499149948997,0.2580754845290717,0.0,1.0,1.0,,,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,38.0,,24.34190720069713,Low
161418,Rasulpur,742,112,144,111,0,44.21,16.783533137299255,0.1940700808625337,0.1495956873315364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,39.0,,48.09354840679504,Medium
161419,Kutubpur,1262,211,226,0,0,103.53,12.189703467593937,0.179080824088748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.0,,44.20699526959287,Medium
161420,Atraura,1805,267,290,549,0,176.96,10.2000452079566,0.1606648199445983,0.3041551246537396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,48.0,48.0,35.92680990805328,Medium
161421,Sarai Saiydbare Urf Yaseenpur,0,0,0,0,0,114.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,49.0,49.0,45.0,Medium
161422,Khanpur,743,107,115,129,0,110.99,6.694296783494009,0.1547779273216689,0.1736204576043068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,50.0,50.0,34.9533743947255,Medium
161423,Rasoolpur Dehmafi,731,120,121,316,0,66.82,10.939838371744989,0.1655266757865937,0.4322845417236662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,50.0,50.0,36.74373275763715,Medium
161424,Jalaluddinpur,249,34,46,0,0,151.37,1.6449758868996498,0.1847389558232931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,48.0,47.276476291957565,Medium
161425,Bhamae Husamganj,3900,604,643,955,0,210.28,18.54669963857713,0.1648717948717948,0.2448717948717948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,42.0,5.0,35.26648128053127,Medium
161426,Serwadeeh,2356,339,395,377,0,318.77,7.390908805721994,0.1676570458404074,0.1600169779286927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,48.0,48.0,41.96704171102908,Medium
161427,Agra Patti,1880,266,294,652,0,166.77,11.273010733345323,0.1563829787234042,0.3468085106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0,46.05574164508548,Medium
161428,Arwansimai Bahadurgarh,3880,672,611,812,0,495.9,7.824158096390402,0.1574742268041237,0.2092783505154639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,40.0,40.0,44.42567909311225,Medium
161429,Herbhanpur,1365,235,191,342,0,167.39,8.154608996953224,0.1399267399267399,0.2505494505494505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.0,86.0,35.78586470267784,Medium
161430,Latifpur,3052,487,496,376,0,241.72,12.626179050140658,0.1625163826998689,0.1231979030144167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.0,6.0,36.01066596412708,Medium
161431,Saoraha,3501,582,560,1062,0,395.86,8.844035770221796,0.1599542987717795,0.3033419023136247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0,5.0,36.67900276386553,Medium
161432,Mugara,517,83,87,49,0,43.58,11.863240018357043,0.1682785299806576,0.0947775628626692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.0,36.0,4.0,43.51005684116828,Medium
161433,Junedpatti Gairabad,0,0,0,0,0,52.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,40.0,5.0,45.0,Medium
161434,Chak Bikhari Urf Parsadih,1074,147,186,219,0,64.53,16.643421664342167,0.1731843575418994,0.2039106145251396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,40.0,5.0,34.399456665042564,Medium
161435,Chak Kajiolia Urf Khojapur,1155,176,195,579,0,92.99,12.420690396816862,0.1688311688311688,0.5012987012987012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,41.0,6.0,43.08216390326036,Medium
161436,Saray Smael Urf Madhpur,228,33,39,52,0,35.65,6.395511921458626,0.1710526315789473,0.2280701754385964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,7.0,41.53491149458816,Medium
161437,Rajapur May Kajioliya,89,4,15,0,0,16.9,5.266272189349113,0.1685393258426966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,5.0,56.93939408851261,Medium
161438,Khwajgipatti Urf Belahabandh,1609,256,252,238,0,119.87,13.422874781012764,0.1566190180236171,0.1479179614667495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0,5.0,35.99010522279528,Medium
161439,Atamadpur Urf Mishrapur,1185,191,186,211,0,101.17,11.71295838687358,0.1569620253164557,0.1780590717299578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,43.0,43.0,47.747456373389454,Medium
161440,Gagawr,1304,210,243,392,0,55.52,23.487031700288185,0.1863496932515337,0.3006134969325153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,35.0,3.0,45.55933848813535,Medium
161441,Gagoor,1703,275,271,443,0,138.72,12.276528258362168,0.1591309453904874,0.2601291837933059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,35.0,3.0,41.57938170550705,Medium
161442,Sawdih,6233,983,1119,1740,0,587.47,10.609903484433246,0.1795283170223006,0.2791593133322637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,35.0,3.0,34.71792235535543,Medium
161443,Chak Kashim Urf Phoolpur Bahar,705,125,127,220,0,23.25,30.32258064516129,0.1801418439716312,0.3120567375886525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,1.0,40.71139508296472,Medium
161444,Saray Manohar Urf Barjibara,644,86,131,10,0,83.57,7.706114634438195,0.2034161490683229,0.015527950310559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,40.0,5.0,47.3303308457155,Medium
161445,Boodae,3864,621,765,1056,0,477.46,8.092824529803543,0.1979813664596273,0.2732919254658385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,38.0,38.0,30.13867531315485,Low
161446,Chak Alabksh Gair Awad,0,0,0,0,0,26.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,5.0,45.0,Medium
161447,Chak Abusaed Urf Pooremiya,520,84,144,118,0,210.177,2.4741051589850462,0.2769230769230769,0.2269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,35.0,35.0,48.710708874447405,Medium
161448,Parasinpur,1506,255,225,741,0,131.87,11.42033821187533,0.149402390438247,0.4920318725099601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,38.0,38.0,29.91183220413112,Low
161449,Chak Mohamd Urf Pooresood,1782,273,302,401,0,189.3,9.41362916006339,0.1694725028058361,0.2250280583613917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,40.0,3.0,42.429734520104,Medium
161450,Rampur Maya Keshawrampur Urf M,609,102,110,185,0,127.14,4.7899952807928265,0.180623973727422,0.3037766830870279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,40.0,5.0,51.301232566580815,Medium
161451,Saray Ghurdas Urf Mahajudwa,2361,352,354,573,0,179.32,13.166406424269464,0.1499364675984752,0.2426937738246505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,41.0,5.0,45.41962853105559,Medium
161452,Bhanewara,1660,254,219,154,0,102.78,16.15100214049426,0.1319277108433734,0.0927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,40.0,40.0,34.25247812605831,Medium
161453,Saray Kutubddin Urf Shekhpur J,1611,244,257,235,0,66.04,24.39430648092065,0.159528243327126,0.1458721291123526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,38.0,8.0,38.18496170440965,Medium
161454,Kasarawe May Chakoliya,1161,169,183,303,0,108.26,10.724182523554406,0.1576227390180878,0.2609819121447028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,36.0,36.0,44.80790046490379,Medium
161455,Chaq Kutubujjama Urf Jalalpur,688,100,110,364,0,57.17,12.034283715235263,0.1598837209302325,0.5290697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,38.0,8.0,41.27004019509063,Medium
161456,Chak Miya Urf Chakesha(Gairaba,0,0,0,0,0,6.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,38.0,,45.0,Medium
161457,Chaq Dostmohammad Urfmohammadp,0,0,0,0,0,43.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,33.0,,45.0,Medium
161458,Balkranpur Mai Kasrawe,1876,272,252,440,0,86.07,21.796212385267808,0.1343283582089552,0.2345415778251599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,37.0,7.0,44.43214615505859,Medium
161459,Shrai Shekhpeer Urf Salmapur,2964,417,448,516,0,93.26,31.782114518550287,0.1511470985155195,0.1740890688259109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,37.0,37.0,53.37839666874845,Medium
161460,Makhdoompur,566,65,105,91,0,28.07,20.16387602422515,0.1855123674911661,0.1607773851590106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,35.0,35.0,48.86505758672043,Medium
161461,Saraisultan Urf Alipur,661,104,100,190,0,12.36,53.4789644012945,0.151285930408472,0.2874432677760968,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,37.0,7.0,33.17483438150576,Medium
161462,Shivgarh,653,99,106,244,0,61.02,10.701409373975745,0.1623277182235834,0.3736600306278713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,38.0,38.0,48.844837341246034,Medium
161463,Shahapur,1404,246,238,544,0,139.2,10.086206896551724,0.1695156695156695,0.3874643874643874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,40.0,5.0,46.60420070956045,Medium
161464,Hemapur,1639,224,300,342,0,172.16,9.52021375464684,0.1830384380719951,0.2086638194020744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,40.0,5.0,46.09260744548709,Medium
161465,Shefkhanpur Mai Chaqsalik,2284,350,356,193,0,144.38,15.819365563097383,0.1558669001751313,0.0845008756567425,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,38.0,38.0,52.41566595885612,Medium
161466,Korapur,2438,386,414,725,1,113.1,21.556145004420863,0.1698113207547169,0.2973748974569319,0.0004101722723543,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,35.0,3.0,37.47739070173933,Medium
161467,Chorhae,331,54,32,71,0,29.0,11.413793103448276,0.0966767371601208,0.2145015105740181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,3.0,37.775474996404256,Medium
161468,Malkapur,876,135,127,201,0,41.61,21.05263157894737,0.1449771689497717,0.2294520547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,35.0,3.0,39.69558702634888,Medium
161469,Saraikhowaja Klan,200,34,40,0,0,21.01,9.51927653498334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,39.72476333477184,Medium
161470,Dariyapur,985,142,135,110,0,91.75,10.735694822888284,0.1370558375634517,0.1116751269035533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,35.0,3.0,43.444832877603126,Medium
161471,Lilhat,1163,190,153,251,0,90.46,12.85651116515587,0.1315563198624247,0.2158211521926053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,34.0,2.0,38.05445151735143,Medium
161472,Sarai Abhaichand Urf Chandauki,1522,244,160,156,0,328.93,4.627124312163682,0.1051248357424441,0.102496714848883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,32.0,32.0,36.35649471027902,Medium
161473,Tisaura,1952,285,291,335,0,244.81,7.973530493035415,0.149077868852459,0.1716188524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,33.0,33.0,31.49163301565248,Low
161474,Dhokari,2614,391,327,716,0,267.86,9.758829239154782,0.1250956388676358,0.2739097169089518,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,38.0,38.0,52.190364759195305,Medium
161475,Kutubpatti Urf Ahiapur,2051,319,359,386,0,124.54,16.4686044644291,0.1750365675280351,0.1882008776206728,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,38.0,38.0,51.03595251217071,Medium
161476,Sarai Lili Urf Khojapur,2338,383,345,926,0,155.27,15.057641527661492,0.1475620188195038,0.3960650128314799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,34.0,34.0,29.526351657082227,Low
161477,Firojpur Urf Shekhpur,1908,331,301,576,0,141.99,13.437566025776462,0.1577568134171907,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,33.0,33.0,29.294687339428283,Low
161478,Beer Kaji,4662,776,673,1353,0,947.04,4.922706538266599,0.1443586443586443,0.2902187902187902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,35.0,35.0,45.15094027114359,Medium
