village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km
161375,Shukulpur,21,3,0,21,0,13.5,1.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,35.0,
161376,Partappur,1156,209,161,581,0,56.69,20.391603457399896,0.13927335640138408,0.5025951557093425,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
161377,Jiwnarayanpur,614,110,107,386,0,14.42,42.57975034674064,0.1742671009771987,0.6286644951140065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,18.0
161378,Chaq Julekha,214,39,48,214,0,14.42,14.840499306518725,0.22429906542056074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
161379,Suprawari,1100,168,190,113,0,107.99,10.186128345217151,0.17272727272727273,0.10272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,18.0,18.0
161380,Damoderpur Urf Tiwaripur,1771,246,228,277,0,110.5,16.02714932126697,0.1287408243929983,0.15640880858272163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
161381,Kadipur,1027,183,148,393,0,102.7,10.0,0.14410905550146055,0.38266796494644595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,18.0,18.0
161382,Berue,3584,633,537,1356,3,313.0,11.450479233226837,0.14983258928571427,0.3783482142857143,0.0008370535714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16.0,20.0,20.0
161383,Chanderpur Urf Busmahua,3606,612,556,1253,0,235.0,15.34468085106383,0.15418746533555186,0.3474764281752635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,20.0,20.0
161384,Chaq Ali Pur,1577,228,275,337,0,194.23,8.119240076198322,0.17438173747622068,0.2136968928344959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,57.0,57.0
161385,Hansrajpur,1690,260,246,723,0,198.71,8.504856323285189,0.1455621301775148,0.427810650887574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,57.0,57.0
161386,Chamrupur Urf Nandout,2028,322,318,412,0,258.08,7.858028518288903,0.15680473372781065,0.20315581854043394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,18.0,50.0,50.0
161387,Dariyapur Nandaut,338,32,64,56,0,30.84,10.959792477302205,0.1893491124260355,0.16568047337278108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,50.0,50.0
161388,Chaq Afrad Urf Mubarakpur,1662,242,232,293,0,85.72,19.388707419505366,0.13959085439229843,0.1762936221419976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,50.0,50.0
161389,Chaq Ali Urf Poore Gopali,1017,150,158,451,0,163.92,6.204245973645682,0.1553588987217306,0.44346116027531957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,50.0,50.0
161390,Chaq Sekh Ahmed Urf Kusehta,2542,374,373,670,0,243.7,10.430857611817808,0.14673485444531864,0.26357199055861524,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,45.0,
161391,Dhelha,767,123,138,135,0,38.14,20.110120608285264,0.17992177314211213,0.1760104302477184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,44.0,
161392,Pahsi,686,103,134,183,0,70.61,9.715337770853987,0.19533527696793002,0.26676384839650147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,43.0,
161393,Batwansi Urf Poore Bihari,464,57,61,58,0,71.52,6.487695749440716,0.1314655172413793,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,43.0,
161394,Khansar,1587,259,272,455,0,166.55,9.528670069048333,0.1713925645872716,0.2867044738500315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,45.0,9.0
161395,Chaq Abdul Shakoor Urf Hatia G,7,1,2,0,0,70.0,0.1,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,46.0,
161396,Amiliya,2132,318,337,335,0,209.79,10.162543495876829,0.15806754221388367,0.1571294559099437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,48.0,12.0
161397,Mohamadabad Urf Mialwan,1970,291,363,538,0,467.74,4.211741565827169,0.18426395939086293,0.2730964467005076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,39.0,12.0
161398,Chaq Hafiz Badruddin Urf Konar,1222,183,193,176,0,35.38,34.53928773318259,0.1579378068739771,0.14402618657937807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0
161399,Sarai Wirindawan Urfchaq Jani,306,39,52,49,0,17.88,17.114093959731544,0.16993464052287582,0.16013071895424835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,44.0,10.0
161400,Agahua,1425,239,208,206,0,128.4,11.098130841121495,0.14596491228070174,0.14456140350877192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0
161401,Sarai Khundmir,870,121,142,227,0,67.36,12.915676959619953,0.1632183908045977,0.26091954022988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,43.0,
161402,Mubrakpur,2601,430,376,818,0,300.49,8.655862091916536,0.144559784698193,0.3144944252210688,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,48.0,12.0
161403,Kapsa,5166,786,847,1236,0,526.73,9.807681354773793,0.16395663956639567,0.23925667828106853,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,50.0,
161404,Rajepur,1848,245,309,413,0,231.05,7.9982687729928585,0.1672077922077922,0.22348484848484848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,32.0,
161405,Rajepur Mai Sarai Aerjani,792,131,174,350,0,141.86,5.582969124488932,0.2196969696969697,0.44191919191919193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,30.0,
161406,Sarai Aerjani,512,85,92,0,0,31.97,16.015014075695966,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,30.0,
161407,Sarai Aziz Urf Azizpur,1200,175,187,295,0,74.82,16.03849238171612,0.15583333333333332,0.24583333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,30.0,12.0
161408,Sehunadeeh,2765,418,525,580,0,382.74,7.224225322673355,0.189873417721519,0.20976491862567812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,45.0,10.0
161409,Sarai Jaina,89,15,11,0,0,12.2,7.2950819672131155,0.12359550561797752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,13.0
161410,Raini,2191,348,366,1098,0,241.42,9.075470135034381,0.16704701049748974,0.5011410314924692,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,47.0,11.0
161411,Sarai Daud Urf Dhaqpura,1040,169,155,495,0,90.13,11.538888272495285,0.14903846153846154,0.47596153846153844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,39.0,
161412,Aalemau,652,103,114,271,0,146.56,4.448689956331878,0.17484662576687116,0.4156441717791411,0.0,0.0,0.0,,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,38.0,
161413,Chaq Sultan Mohammad Urf Nusar,523,83,81,37,0,126.35,4.139295607439652,0.15487571701720843,0.07074569789674952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,37.0,10.0
161414,Mehdipur Urf Poore Indra,569,93,106,307,0,50.19,11.336919705120543,0.18629173989455183,0.539543057996485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,
161415,Sonkhari,287,40,46,89,0,21.6,13.287037037037036,0.1602787456445993,0.31010452961672474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,37.0,9.0
161416,Chaq Shahabuddin Urf Chitha,141,15,19,0,0,56.68,2.4876499647141848,0.1347517730496454,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,39.0,
161417,Mailhan,2941,439,486,759,0,203.58,14.44640927399548,0.1652499149948997,0.25807548452907175,0.0,1.0,1.0,,,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,38.0,
161418,Rasulpur,742,112,144,111,0,44.21,16.783533137299255,0.1940700808625337,0.1495956873315364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,39.0,
161419,Kutubpur,1262,211,226,0,0,103.53,12.189703467593935,0.179080824088748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.0,
161420,Atraura,1805,267,290,549,0,176.96,10.2000452079566,0.16066481994459833,0.3041551246537396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,48.0,48.0
161421,Sarai Saiydbare Urf Yaseenpur,0,0,0,0,0,114.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,49.0,49.0
161422,Khanpur,743,107,115,129,0,110.99,6.694296783494009,0.15477792732166892,0.17362045760430686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,50.0,50.0
161423,Rasoolpur Dehmafi,731,120,121,316,0,66.82,10.939838371744989,0.16552667578659372,0.4322845417236662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,50.0,50.0
161424,Jalaluddinpur,249,34,46,0,0,151.37,1.6449758868996498,0.18473895582329317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,48.0
161425,Bhamae Husamganj,3900,604,643,955,0,210.28,18.546699638577135,0.16487179487179487,0.24487179487179486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,42.0,5.0
161426,Serwadeeh,2356,339,395,377,0,318.77,7.3909088057219945,0.16765704584040747,0.1600169779286927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,48.0,48.0
161427,Agra Patti,1880,266,294,652,0,166.77,11.273010733345325,0.15638297872340426,0.3468085106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,45.0,10.0
161428,Arwansimai Bahadurgarh,3880,672,611,812,0,495.9,7.824158096390402,0.1574742268041237,0.20927835051546392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,40.0,40.0
161429,Herbhanpur,1365,235,191,342,0,167.39,8.154608996953224,0.13992673992673993,0.25054945054945055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.0,86.0
161430,Latifpur,3052,487,496,376,0,241.72,12.626179050140658,0.16251638269986893,0.12319790301441677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.0,6.0
161431,Saoraha,3501,582,560,1062,0,395.86,8.844035770221796,0.1599542987717795,0.3033419023136247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0,5.0
161432,Mugara,517,83,87,49,0,43.58,11.863240018357045,0.16827852998065765,0.09477756286266925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.0,36.0,4.0
161433,Junedpatti Gairabad,0,0,0,0,0,52.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,40.0,5.0
161434,Chak Bikhari Urf Parsadih,1074,147,186,219,0,64.53,16.643421664342167,0.17318435754189945,0.20391061452513967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,40.0,5.0
161435,Chak Kajiolia Urf Khojapur,1155,176,195,579,0,92.99,12.420690396816862,0.16883116883116883,0.5012987012987012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,41.0,6.0
161436,Saray Smael Urf Madhpur,228,33,39,52,0,35.65,6.395511921458626,0.17105263157894737,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,7.0
161437,Rajapur May Kajioliya,89,4,15,0,0,16.9,5.266272189349113,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,5.0
161438,Khwajgipatti Urf Belahabandh,1609,256,252,238,0,119.87,13.422874781012764,0.15661901802361716,0.14791796146674954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,40.0,5.0
161439,Atamadpur Urf Mishrapur,1185,191,186,211,0,101.17,11.712958386873579,0.1569620253164557,0.1780590717299578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,43.0,43.0
161440,Gagawr,1304,210,243,392,0,55.52,23.487031700288185,0.18634969325153375,0.3006134969325153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,35.0,3.0
161441,Gagoor,1703,275,271,443,0,138.72,12.276528258362168,0.1591309453904874,0.2601291837933059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,35.0,3.0
161442,Sawdih,6233,983,1119,1740,0,587.47,10.609903484433246,0.17952831702230065,0.27915931333226374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,35.0,3.0
161443,Chak Kashim Urf Phoolpur Bahar,705,125,127,220,0,23.25,30.322580645161292,0.18014184397163122,0.3120567375886525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,1.0
161444,Saray Manohar Urf Barjibara,644,86,131,10,0,83.57,7.7061146344381966,0.20341614906832298,0.015527950310559006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,40.0,5.0
161445,Boodae,3864,621,765,1056,0,477.46,8.092824529803543,0.19798136645962733,0.2732919254658385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,38.0,38.0
161446,Chak Alabksh Gair Awad,0,0,0,0,0,26.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,5.0
161447,Chak Abusaed Urf Pooremiya,520,84,144,118,0,210.177,2.4741051589850462,0.27692307692307694,0.22692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,35.0,35.0
161448,Parasinpur,1506,255,225,741,0,131.87,11.42033821187533,0.14940239043824702,0.49203187250996017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,38.0,38.0
161449,Chak Mohamd Urf Pooresood,1782,273,302,401,0,189.3,9.41362916006339,0.16947250280583614,0.2250280583613917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,40.0,3.0
161450,Rampur Maya Keshawrampur Urf M,609,102,110,185,0,127.14,4.7899952807928265,0.180623973727422,0.30377668308702793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,40.0,5.0
161451,Saray Ghurdas Urf Mahajudwa,2361,352,354,573,0,179.32,13.166406424269463,0.14993646759847523,0.24269377382465057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,41.0,5.0
161452,Bhanewara,1660,254,219,154,0,102.78,16.15100214049426,0.13192771084337349,0.0927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,40.0,40.0
161453,Saray Kutubddin Urf Shekhpur J,1611,244,257,235,0,66.04,24.39430648092065,0.159528243327126,0.1458721291123526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,38.0,8.0
161454,Kasarawe May Chakoliya,1161,169,183,303,0,108.26,10.724182523554406,0.15762273901808785,0.26098191214470284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,36.0,36.0
161455,Chaq Kutubujjama Urf Jalalpur,688,100,110,364,0,57.17,12.034283715235263,0.15988372093023256,0.5290697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,38.0,8.0
161456,Chak Miya Urf Chakesha(Gairaba,0,0,0,0,0,6.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,38.0,
161457,Chaq Dostmohammad Urfmohammadp,0,0,0,0,0,43.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,33.0,
161458,Balkranpur Mai Kasrawe,1876,272,252,440,0,86.07,21.796212385267808,0.13432835820895522,0.2345415778251599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,37.0,7.0
161459,Shrai Shekhpeer Urf Salmapur,2964,417,448,516,0,93.26,31.782114518550287,0.15114709851551958,0.17408906882591094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,37.0,37.0
161460,Makhdoompur,566,65,105,91,0,28.07,20.16387602422515,0.1855123674911661,0.1607773851590106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,35.0,35.0
161461,Saraisultan Urf Alipur,661,104,100,190,0,12.36,53.4789644012945,0.15128593040847202,0.2874432677760968,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,37.0,7.0
161462,Shivgarh,653,99,106,244,0,61.02,10.701409373975745,0.16232771822358347,0.37366003062787134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,38.0,38.0
